date,code,name,city,county,fips,zipcode,x,y,confirmed_cases,new_confirmed_cases,active_cases,released_cases,resolved_cases,deaths,new_deaths
9/23/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,123,1,,5,,1,0
9/24/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,124,1,,5,,1,0
9/25/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,142,18,,5,,1,0
9/26/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,142,0,,5,,1,0
9/27/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,142,0,,5,,1,0
9/28/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,142,0,,5,,1,0
9/29/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,142,0,,5,,1,0
9/30/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,142,0,,5,,1,0
10/1/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,142,0,,5,,1,0
10/2/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,160,18,,5,,1,0
10/3/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,160,0,,5,,1,0
10/4/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,162,2,,5,,1,0
10/5/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,163,1,,5,,1,0
10/6/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,163,0,,5,,1,0
10/7/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,164,1,,6,,1,0
10/8/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,167,3,,6,,1,0
10/9/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,167,0,,6,,1,0
10/10/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,168,1,,6,,1,0
10/11/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,168,0,,6,,1,0
10/12/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,169,1,,6,,1,0
10/13/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,189,20,,6,,1,0
10/14/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,189,0,,6,,1,0
10/15/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,189,0,,6,,1,0
10/16/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,189,0,,6,,1,0
10/17/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,192,3,,6,,1,0
10/18/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,192,0,,6,,1,0
10/19/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,192,0,,6,,1,0
10/20/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,194,2,,6,,1,0
10/21/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,194,0,,6,,1,0
10/22/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,194,0,,6,,1,0
10/23/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,196,2,,6,,1,0
10/24/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,196,0,,6,,1,0
10/25/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,225,29,,6,,1,0
10/26/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,225,0,,6,,1,0
10/27/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,225,0,,6,,1,0
10/28/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,226,1,,6,,1,0
10/29/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,228,2,,6,,1,0
10/30/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,233,5,,6,,1,0
10/31/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,246,13,,6,,1,0
11/1/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,255,9,,6,,1,0
11/2/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,257,2,,6,,1,0
11/3/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,258,1,,6,,1,0
11/4/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,261,3,,6,,1,0
11/5/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,368,107,,6,,1,0
11/6/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,369,1,,6,,1,0
11/7/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,399,30,,6,,1,0
11/8/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,403,4,,6,,1,0
11/9/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,417,14,,6,,1,0
11/10/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,473,56,,6,,1,0
11/11/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,503,30,,6,,1,0
11/12/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,522,19,,8,,1,0
11/13/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,529,7,,8,,1,0
11/14/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,575,46,,9,,1,0
11/15/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,578,3,,9,,1,0
11/16/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,583,5,,9,,1,0
11/17/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,634,51,,9,,1,0
11/18/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,674,40,,9,,1,0
11/19/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,695,21,,10,,1,0
11/20/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,717,22,,10,,1,0
11/21/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,725,8,,10,,1,0
11/22/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,729,4,,10,,1,0
11/23/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,768,39,,10,,1,0
11/24/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,793,25,,10,,1,0
11/25/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,820,27,,10,,1,0
11/26/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,824,4,,11,,1,0
11/27/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,864,40,,11,,2,1
11/28/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,890,26,,11,,2,0
11/29/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,891,1,,11,,2,0
11/30/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,897,6,,11,,2,0
12/1/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,954,57,,11,,3,1
12/2/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,973,19,,12,,3,0
12/3/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1140,167,,12,,3,0
12/4/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1207,67,,12,,3,0
12/5/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1224,17,,12,,3,0
12/6/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1229,5,,12,,3,0
12/7/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1253,24,,13,,3,0
12/8/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1427,174,,14,,3,0
12/9/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1545,118,,14,,3,0
12/10/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1641,96,,15,,4,1
12/11/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1739,98,,16,,5,1
12/12/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1745,6,,17,,5,0
12/13/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1745,0,,17,,5,0
12/14/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1749,4,,17,,5,0
12/15/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1781,32,,18,,5,0
12/16/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1801,20,,19,,6,1
12/17/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,1932,131,,19,,6,0
12/18/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2021,89,,19,,6,0
12/19/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2027,6,,19,,7,1
12/20/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2027,0,,19,,7,0
12/21/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2031,4,,19,,8,1
12/22/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2038,7,,19,,8,0
12/23/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2118,80,,19,,8,0
12/24/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2146,28,,19,,8,0
12/25/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2146,0,,19,,8,0
12/26/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2148,2,,19,,8,0
12/27/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2155,7,,20,,8,0
12/28/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2194,39,,20,,9,1
12/29/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2244,50,,20,,10,1
12/30/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2301,57,,20,,11,1
12/31/20,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2349,48,,20,,11,0
1/1/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2349,0,,20,,11,0
1/2/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2352,3,,20,,11,0
1/3/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2358,6,,20,,11,0
1/4/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2360,2,,20,,12,1
1/5/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2391,31,,22,,14,2
1/6/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2440,49,,22,,14,0
1/7/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2483,43,,22,,14,0
1/8/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2483,0,,22,,15,1
1/9/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2483,0,,22,,16,1
1/10/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2485,2,,23,,16,0
1/11/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2487,2,,23,,16,0
1/12/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2510,23,,23,,17,1
1/13/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2558,48,,23,,17,0
1/14/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2589,31,,23,,17,0
1/15/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2599,10,,23,,17,0
1/16/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2605,6,,23,,17,0
1/17/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2609,4,,23,,17,0
1/18/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2643,34,,23,,17,0
1/19/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2643,0,,23,,18,1
1/20/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2643,0,,23,,18,0
1/21/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2646,3,,24,,18,0
1/22/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2651,5,,25,,18,0
1/23/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2656,5,,25,,18,0
1/24/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2656,0,,25,,18,0
1/25/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2704,48,,25,,18,0
1/26/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2704,0,,25,,18,0
1/27/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2704,0,,25,,18,0
1/28/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2704,0,,26,,18,0
1/29/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2704,0,,27,,18,0
1/30/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2706,2,,27,,18,0
1/31/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2706,0,,27,,18,0
2/1/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2715,9,,27,,19,1
2/2/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2715,0,,28,,19,0
2/3/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2715,0,,28,,19,0
2/4/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2715,0,,29,,19,0
2/5/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2716,1,,29,,19,0
2/6/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2716,0,,29,,19,0
2/7/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2716,0,,29,,19,0
2/8/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,2,,29,,19,0
2/9/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/10/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/11/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/12/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/13/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/14/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/15/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/16/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/17/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/18/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/19/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/20/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/21/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/22/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/23/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/24/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/25/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/26/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/27/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
2/28/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/1/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/2/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/3/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/4/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/5/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/6/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/7/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/8/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/9/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/10/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/11/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/12/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/13/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/14/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/15/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/16/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/17/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/18/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/19/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/20/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/21/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/22/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/23/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/24/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/25/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/26/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/27/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/28/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/29/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/30/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
3/31/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/1/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/2/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/3/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/4/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/5/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/6/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/7/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/8/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2718,0,,29,,19,0
4/9/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,1,,29,,19,0
4/10/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/11/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/12/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/13/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/14/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/15/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/16/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/17/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/18/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/19/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/20/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/21/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/22/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/23/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/24/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/25/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/26/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/27/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/28/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/29/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
4/30/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
5/1/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
5/2/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
5/3/21,CTF,Correctional Training Facility,Soledad,Monterey,53,93960,-121.3193189,36.4093667,2719,0,,29,,19,0
3/10/20,DVI,Deuel Vocational Institute,Tracy,San Joaquin,77,95304,-121.3299863,37.747725,0,,,0,,0,
3/11/20,DVI,Deuel Vocational Institute,Tracy,San Joaquin,77,95304,-121.3299863,37.747725,0,0,,0,,0,0
3/12/20,DVI,Deuel Vocational Institute,Tracy,San Joaquin,77,95304,-121.3299863,37.747725,0,0,,0,,0,0
3/13/20,DVI,Deuel Vocational Institute,Tracy,San Joaquin,77,95304,-121.3299863,37.747725,0,0,,0,,0,0
3/14/20,DVI,Deuel Vocational Institute,Tracy,San Joaquin,77,95304,-121.3299863,37.747725,0,0,,0,,0,0
3/15/20,DVI,Deuel Vocational Institute,Tracy,San Joaquin,77,95304,-121.3299863,37.747725,0,0,,0,,0,0
