Facility.ID,Jurisdiction,State,Name,Date,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Residents.Negative,Residents.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Address,Zipcode,City,County,Latitude,Longitude,county.fips,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,Source.Population.Feb20,Source.Capacity,ICE.Field.Office
145,state,California,PELICAN BAY STATE PRISON,6/29/20,1,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,6/30/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/1/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/2/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/3/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/4/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/5/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/6/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/7/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/8/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/9/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/10/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/11/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,90,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/12/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,89,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/13/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,111,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/14/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,120,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/15/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,161,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/16/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,157,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/17/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,131,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/18/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,87,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/19/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,85,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/20/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,87,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/21/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,79,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/22/20,0,2,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,71,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/23/20,0,7,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,86,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/24/20,0,7,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,88,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/25/20,0,7,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,88,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/26/20,0,7,0,NA,0,2,NA,NA,NA,NA,NA,NA,2648,NA,56,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/27/20,0,27,0,NA,0,4,NA,NA,NA,NA,NA,NA,2648,NA,386,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/28/20,0,27,0,NA,0,9,NA,NA,NA,NA,NA,NA,2648,NA,431,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/29/20,0,26,0,NA,0,15,NA,NA,NA,NA,NA,NA,2648,NA,956,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/30/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1062,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,7/31/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1203,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/1/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1257,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/2/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1352,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/3/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1683,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/4/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,2292,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/5/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,2339,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/6/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,2079,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/7/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1963,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/8/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1833,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/9/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1623,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/10/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,1485,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/11/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,781,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/12/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,156,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/14/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,35,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/15/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,24,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/16/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,31,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/17/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,33,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/18/20,0,28,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,39,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/19/20,0,28,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,40,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/20/20,0,28,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,55,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/21/20,0,28,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,58,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/22/20,0,28,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,86,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/23/20,0,28,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,104,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/24/20,0,28,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,244,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/25/20,0,28,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,244,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/26/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,253,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/27/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,232,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/28/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,260,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/29/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,253,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/30/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,260,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,8/31/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/1/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/2/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/3/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/4/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/5/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/6/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/7/20,0,26,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/8/20,0,29,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/9/20,0,32,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/10/20,0,32,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/11/20,0,32,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/12/20,0,32,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/13/20,0,32,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/14/20,0,32,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/15/20,0,32,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/16/20,0,33,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/18/20,0,34,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/20/20,0,34,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
145,state,California,PELICAN BAY STATE PRISON,9/23/20,0,34,0,NA,0,18,NA,NA,NA,NA,NA,NA,2648,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.85480851,-124.1490751,6015,10002309,NA,Prison,Max,Adult,Male,FALSE,NA,2380,Public Records,Public Records,NA
